hash,label,prob_resident,prob_tourist
330241527636986,resident,0.9550087098290392,0.044991290170960756
427062659951783,resident,0.9925235577340518,0.007476442265948286
343393889066142,resident,0.9935028562568244,0.006497143743175655
453538196754413,resident,0.9029324800521281,0.09706751994787179
286265573341609,resident,0.98043729583381,0.019562704166189947
317668307882974,resident,0.5965659390959596,0.40343406090404027
383563664777739,resident,0.9980916751175991,0.0019083248824009777
418480112477712,resident,0.973232725114262,0.026767274885737984
483854569009648,resident,0.9920716078626143,0.007928392137385692
325866554283715,resident,0.819698625892638,0.18030137410736202
554588838562091,resident,0.878645815556935,0.12135418444306514
453800924028702,resident,0.8554747624502775,0.14452523754972227
313220590126007,tourist,0.06518546917900785,0.9348145308209923
405002065923645,resident,0.7780008758639617,0.22199912413603826
330037079016013,resident,0.8890050910265013,0.11099490897349895
484133215334245,resident,0.9396159109193689,0.06038408908063114
343765960042211,resident,0.6508511969924922,0.34914880300750795
550117193645253,resident,0.9326730546590873,0.06732694534091248
445221539134577,resident,0.8946135450575183,0.10538645494248175
448648369707014,resident,0.9492986261799147,0.050701373820085216
378888933271046,resident,0.9979677380739355,0.0020322619260646174
480410150332798,tourist,0.08315114551476369,0.9168488544852363
558871835978546,resident,0.9975661432594128,0.0024338567405871995
312331065148014,resident,0.991976882537852,0.008023117462148153
483996380386177,tourist,0.007642890584519404,0.9923571094154806
401313878260745,resident,0.9965711782611696,0.0034288217388305296
457993679221384,resident,0.40567554727582794,0.5943244527241719
299791691920828,resident,0.9977184178266745,0.0022815821733256155
400688428228745,resident,0.9984904283619045,0.0015095716380956155
453357002558409,resident,0.97230440032346,0.027695599676540117
549917508039942,resident,0.9883127100867072,0.011687289913292874
546299747428636,resident,0.8982467224753148,0.10175327752468535
457472207914267,resident,0.8509508051031741,0.14904919489682583
488591950567388,resident,0.5670650282004075,0.4329349717995924
470877371742875,resident,0.3910781533267279,0.6089218466732721
435537274228777,resident,0.6959213870530235,0.30407861294697663
370013772126836,tourist,6.116795897243301e-08,0.9999999388320411
479615925136017,resident,0.9975016460430711,0.002498353956928716
461912329134756,tourist,0.14705122722202482,0.8529487727779751
392346309021614,resident,0.9691430079157616,0.030856992084238404
440829941562134,resident,0.9978639494078609,0.0021360505921389603
554588832983674,resident,0.7884380145617256,0.21156198543827442
330241518708347,tourist,0.004482503850587921,0.995517496149412
493035385205491,tourist,8.600509406441097e-06,0.9999913994905936
524221252416676,resident,0.7423844914133555,0.25761550858664456
559300282539080,resident,0.8041845459906284,0.19581545400937175
392346306484089,resident,0.974548415126012,0.02545158487398808
325753019043264,resident,0.9983632898905408,0.001636710109459076
396878386330589,resident,0.9807847185447226,0.01921528145527739
555123572826535,resident,0.9700975069176727,0.029902493082327185
453538205442458,resident,0.7955647478484794,0.20443525215152072
356475040748793,resident,0.9902901724021117,0.009709827597888196
294793825456542,resident,0.9209664180082685,0.07903358199173151
461917294867067,resident,0.9730760436878542,0.026923956312145888
290932177978461,resident,0.9459773948960198,0.05402260510398011
300054341461738,resident,0.9588798845344028,0.04112011546559726
448648364260793,resident,0.4463342769081504,0.5536657230918497
322131015712722,tourist,0.2591628958953711,0.7408371041046288
435515056215173,resident,0.9651041832344713,0.03489581676552862
445221537011237,resident,0.9622895529653797,0.037710447034620356
286265571549216,resident,0.8476821256610575,0.15231787433894262
373892963847192,resident,0.8388387611743899,0.16116123882560998
427678309322068,resident,0.36934776269929076,0.6306522373007091
304524316326121,resident,0.8833388970633426,0.11666110293665766
453357002254029,resident,0.9950922337914739,0.004907766208526116
383563663434048,resident,0.8270394582736147,0.17296054172638556
322131018035680,resident,0.9235638508313613,0.07643614916863854
466793171160830,tourist,1.3189741708548563e-05,0.9999868102582915
440221269076429,resident,0.4870031088855067,0.5129968911144932
524221252418648,tourist,0.24211724000818244,0.7578827599918174
422785087542488,resident,0.9306920629241716,0.0693079370758283
395857391513304,tourist,0.05142718765758369,0.9485728123424162
462396355767618,resident,0.8961650893955135,0.10383491060448652
511015398360636,resident,0.981623649544529,0.018376350455471
382792804624667,tourist,0.01816561382089444,0.9818343861791055
356626684585164,resident,0.38863410320901987,0.6113658967909801
519233091915607,resident,0.9707797878070973,0.02922021219290265
475254576334385,resident,0.9373070445710812,0.06269295542891884
330042246329558,tourist,0.009277684624325488,0.9907223153756745
308196862769106,tourist,3.882138838933085e-08,0.9999999611786117
339386242015336,resident,0.9985828916371521,0.00141710836284799
514860883808908,resident,0.7946052171867979,0.20539478281320214
317668302963060,resident,0.9882667983889448,0.011733201611055193
383651361992333,resident,0.9759983299265245,0.02400167007347549
379019437158069,resident,0.9887817765031585,0.011218223496841418
550412088782195,resident,0.9988932350644623,0.0011067649355376641
511015409279503,resident,0.9730079701947562,0.02699202980524399
431205836103061,resident,0.9643335012298437,0.035666498770156436
532979445931488,resident,0.84601237094017,0.15398762905982974
488729171631019,tourist,1.535911176896051e-08,0.9999999846408881
524221252368807,tourist,4.1799407137978967e-07,0.9999995820059285
303987926776914,tourist,0.02216082391242314,0.9778391760875769
392346314989993,resident,0.9964860254158673,0.003513974584132673
457993679221068,resident,0.9987521536880289,0.0012478463119711164
317161033569767,resident,0.9855406241577485,0.014459375842251515
554889586936982,resident,0.37343420396316723,0.6265657960368328
422785074805392,resident,0.9620096931084979,0.037990306891502
343108150340395,tourist,4.237806726860993e-07,0.9999995762193273
537471862279259,resident,0.973162498754838,0.026837501245162
536720695049073,resident,0.9787048882947788,0.02129511170522141
554588827696996,resident,0.7754879273367009,0.22451207266329914
299239493045409,tourist,0.05717404858081784,0.9428259514191821
555123571544380,resident,0.9549418880340146,0.045058111965985435
537393978256517,resident,0.9956858319744742,0.004314168025525792
480155573668120,resident,0.8087410447729835,0.19125895522701664
365293390486332,resident,0.5893524605746783,0.4106475394253217
432083884379367,resident,0.582191139293937,0.41780886070606305
431335094397383,resident,0.9732384277265981,0.026761572273401986
334718535043713,resident,0.993111810711128,0.006888189288872012
392346313778229,resident,0.992274924523613,0.007725075476386878
555179519938262,tourist,0.021005304750344712,0.9789946952496554
479623650210618,resident,0.6967701558385673,0.30322984416143267
492993482734424,tourist,0.014963086754084509,0.9850369132459156
325494393584364,tourist,0.23966148099825615,0.7603385190017437
484133213162283,resident,0.981939283831353,0.018060716168647045
444959487235972,resident,0.9856736030160282,0.014326396983971784
555179528913488,resident,0.8924216526033253,0.10757834739667471
528574011009000,resident,0.9821268659199645,0.017873134080035526
511245430323721,resident,0.7354791045835135,0.26452089541648643
440051063849761,resident,0.911586513392799,0.08841348660720101
392346313583555,resident,0.6933314473205229,0.30666855267947735
483999478988757,resident,0.9805696076997522,0.01943039230024787
471318670258831,resident,0.9876024529850088,0.012397547014991064
453176009027634,resident,0.9956334050187023,0.004366594981297557
357338805915631,resident,0.7280117726051203,0.2719882273948797
524221247621571,resident,0.9952097681459531,0.004790231854046829
536821169811167,resident,0.9755517467498542,0.024448253250145734
392346310937438,resident,0.9959642206187644,0.004035779381235565
479705170466602,resident,0.9530660716418,0.046933928358200004
382729977802151,resident,0.9699562492239542,0.030043750776045743
458138984739314,resident,0.9418834080318714,0.05811659196812857
361012927664326,resident,0.5475245906801097,0.4524754093198903
303810147437072,resident,0.970054915629387,0.029945084370613016
488729174842181,resident,0.9969177759053798,0.0030822240946202623
488729168753787,tourist,0.008925373784750905,0.9910746262152491
462589625838855,resident,0.5394668831499746,0.46053311685002524
383563648239006,tourist,3.8148279441833493e-07,0.9999996185172056
344080708473515,resident,0.9922914294339681,0.0077085705660317905
291222827999082,resident,0.9986573693154829,0.001342630684517176
348278304480833,resident,0.9594491302288679,0.04055086977113207
435474343282543,tourist,0.005158936108658708,0.9948410638913412
325597320508698,tourist,0.016884539118361557,0.9831154608816384
405002065814269,tourist,0.11089104045513393,0.8891089595448659
325866555849242,resident,0.9481409528854644,0.05185904711453568
541335087008148,resident,0.9890575519658105,0.010942448034189563
550201484967672,resident,0.7121995333758208,0.2878004666241793
449580171998175,resident,0.8006858234790472,0.19931417652095287
440130880455419,resident,0.9271813717349209,0.07281862826507929
356475045478558,resident,0.7607976483842241,0.23920235161577608
453538203928667,resident,0.798642218688797,0.2013577813112028
290932177692951,resident,0.5931804526603994,0.4068195473396006
555179522121396,resident,0.7302333927849095,0.2697666072150903
479502611295838,resident,0.9343562891229283,0.0656437108770717
387981326725988,tourist,0.04076270076300341,0.9592372992369967
431920013827902,tourist,0.23797306728988127,0.7620269327101189
440246286297144,resident,0.968964450705573,0.03103554929442695
528247287530189,resident,0.9986891387836474,0.0013108612163525942
300152353917140,resident,0.9421907158442201,0.05780928415577983
448648362889515,resident,0.9770975893479761,0.022902410652023822
281903347309573,resident,0.9884063635650021,0.011593636434997799
461931436169304,resident,0.93684917850062,0.06315082149937992
480410145029455,resident,0.9935011894090124,0.0064988105909874454
471566461595047,tourist,0.21837203990255072,0.7816279600974492
475606441836393,resident,0.9721061323026068,0.02789386769739325
351930114364051,resident,0.9554477861252388,0.04455221387476106
497924337699410,resident,0.44825089593994577,0.5517491040600543
555123579228495,resident,0.8524733637772511,0.14752663622274872
524221250795139,resident,0.989486813577404,0.010513186422596077
392346317493631,resident,0.9980183307544884,0.0019816692455114564
330761302078281,tourist,0.010938636901913715,0.9890613630980862
313220605832656,resident,0.8718194549985544,0.12818054500144554
466298337761409,resident,0.9798933278243631,0.02010667217563696
444457502701805,resident,0.8134668514258557,0.18653314857414394
286674935849707,resident,0.9774064911719313,0.022593508828068605
448880243875395,resident,0.9687885450192745,0.031211454980725403
524221248886504,tourist,2.2015929675187798e-07,0.9999997798407033
457825243091307,resident,0.9758046616193268,0.024195338380673368
440130871290403,resident,0.8944821783830232,0.10551782161697687
448648362741803,resident,0.9753566749863635,0.024643325013636475
409065314935842,resident,0.9739990751481895,0.026000924851810433
400485771578327,resident,0.9975496452990449,0.00245035470095518
374027689670045,resident,0.9940240786031452,0.005975921396854843
396852810428737,resident,0.9958695540522715,0.0041304459477285805
545385061030779,resident,0.9753737296694734,0.02462627033052669
484492197333655,resident,0.8975774057215455,0.10242259427845461
488729171110921,resident,0.8979038427945262,0.10209615720547408
462407330782063,resident,0.44380423483177833,0.5561957651682214
448648358677521,resident,0.42969999542890464,0.5703000045710954
316669456867280,resident,0.8939137063347271,0.10608629366527271
528828283171856,resident,0.6450000005649148,0.3549999994350852
312331062330699,resident,0.7969637925211102,0.20303620747888984
514860889274312,resident,0.933137553052143,0.06686244694785702
361728800310485,resident,0.9988428738863703,0.0011571261136296895
282444783917571,tourist,0.03027895909050319,0.9697210409094966
352660179348412,resident,0.975901974071104,0.024098025928895893
317021168981890,resident,0.974157777668092,0.025842222331908075
356303616121082,resident,0.9934515911427153,0.006548408857284842
414188496338274,resident,0.9896067344144442,0.01039326558555582
555123576494977,resident,0.9520168445777683,0.047983155422231825
440083416004957,tourist,0.3333470333358036,0.6666529666641965
493266724127618,resident,0.9962484625618331,0.0037515374381668445
541335090326079,resident,0.8448829525354907,0.15511704746450936
440130870453247,resident,0.9439756271312135,0.05602437286878661
533099138954949,resident,0.9383874719354408,0.061612528064559274
400485772063045,resident,0.8732068716583455,0.12679312834165452
479413381537546,resident,0.6462919800405429,0.3537080199594571
497443848040025,resident,0.9983667840623399,0.0016332159376600999
457825243087817,resident,0.5347479497518537,0.4652520502481465
559300272046957,resident,0.9935243224836493,0.0064756775163508475
554588829324385,resident,0.9688546327767174,0.03114536722328271
335218267680038,resident,0.9788156065983963,0.02118439340160369
334718536214197,resident,0.6363443763878696,0.36365562361213033
357315744049773,resident,0.8731404954428665,0.1268595045571333
440051071076230,resident,0.9682841238459049,0.03171587615409508
396389108832300,resident,0.9151384088530604,0.08486159114693957
502431741181320,resident,0.997249822841109,0.002750177158890965
431335102440901,resident,0.9766461283414339,0.023353871658565957
453861715170186,resident,0.989194469067254,0.010805530932746134
365595465451248,resident,0.9656511836809695,0.03434881631903062
453538203765363,resident,0.9718064910963714,0.028193508903628473
299239493188397,resident,0.9440796897300766,0.055920310269923515
488487499338820,resident,0.7465174270481179,0.2534825729518822
361012927947820,tourist,0.08898891523504403,0.9110110847649561
457825235769355,tourist,0.3361753632138646,0.6638246367861356
484478939557029,tourist,0.002613226825382676,0.9973867731746175
501547545208553,resident,0.46180131292022175,0.5381986870797784
462589636142121,resident,0.9856862625757752,0.014313737424224688
435515061309637,resident,0.9643435191354917,0.035656480864508275
457531884008833,resident,0.6626404620337146,0.3373595379662853
497924340842824,resident,0.9946247733119853,0.0053752266880146855
479413389532100,tourist,0.11227073202490626,0.8877292679750939
453357006515512,resident,0.9329844251946755,0.06701557480532463
555179528776994,tourist,0.09924792358529007,0.9007520764147098
458285477458991,resident,0.970926464249649,0.029073535750350925
444959500900934,resident,0.9939462957329726,0.006053704267027471
541484911200558,resident,0.9655035275130678,0.03449647248693205
387421580145435,tourist,0.26507943467062794,0.7349205653293721
291283248158756,tourist,0.0034276462298320496,0.996572353770168
453538199075615,resident,0.9285723416259228,0.07142765837407726
330216570628789,resident,0.9846473684145789,0.01535263158542108
445221539864116,tourist,1.8747502366837391e-06,0.9999981252497634
383563655554031,resident,0.9579124718377965,0.042087528162203555
448880242264945,resident,0.94051491909149,0.05948508090851004
361250072353425,resident,0.9339116482386083,0.06608835176139143
475606445219018,resident,0.3999312223642549,0.6000687776357452
369701986611325,tourist,0.35344637738839396,0.646553622611606
533104268302255,tourist,0.0065707546901988025,0.9934292453098011
303810145503216,resident,0.7269036159898496,0.27309638401015063
501449029364280,tourist,0.09000698112081686,0.9099930188791829
488487498888320,resident,0.9923642310337089,0.007635768966291018
453538199727320,resident,0.6879713926917739,0.31202860730822607
497404969261175,resident,0.7289513941968273,0.2710486058031728
325494398352484,resident,0.9068580573649738,0.09314194263502623
549917501215334,resident,0.9797586528528606,0.020241347147139346
321657214252253,tourist,0.26863452020187645,0.7313654797981236
555179522234641,resident,0.9405942993947308,0.05940570060526917
449580170113479,resident,0.9797050738684556,0.020294926131544395
501547547724386,resident,0.9907140773175681,0.009285922682431773
352660173051284,tourist,7.738194498234718e-08,0.9999999226180551
400594937544035,resident,0.6920524146565841,0.30794758534341593
497647122689260,resident,0.47235339558677764,0.5276466044132225
440700464991275,resident,0.8725831982907061,0.12741680170929384
303810139013283,resident,0.9803037114570953,0.019696288542904707
440083405132239,tourist,0.05419193172598941,0.9458080682740105
401000474830845,resident,0.9742919878049208,0.025708012195079264
488600033174856,resident,0.9374943083185476,0.06250569168145219
453538203956249,resident,0.759174803348068,0.2408251966519319
427678301628226,tourist,0.14927596822654154,0.8507240317734586
383466381329902,resident,0.7877746800809708,0.21222531991902918
374165214154349,resident,0.989316915496235,0.01068308450376502
506026007600553,resident,0.9926140525412304,0.0073859474587697265
502033491583018,tourist,0.3049250778385588,0.695074922161441
312270929829815,tourist,3.1046439906836637e-07,0.9999996895356009
501894541100138,resident,0.5365933212513011,0.4634066787486989
457435835324898,resident,0.9098788954420743,0.09012110455792563
392346305629129,tourist,0.03652297503366909,0.9634770249663309
453357002697611,resident,0.9107607367728985,0.08923926322710163
334397018406497,resident,0.9091029081423256,0.0908970918576744
488417500492246,resident,0.7286541724758941,0.27134582752410596
409557367785507,tourist,1.1345745974174621e-07,0.9999998865425402
339386235752432,resident,0.9972377898148267,0.0027622101851733326
348278305425294,resident,0.9413159341433213,0.05868406585667868
303545739825977,tourist,0.03491453561410972,0.9650854643858904
453357009240225,resident,0.8848429890884981,0.11515701091150188
480242884837231,tourist,0.0057516510911360804,0.9942483489088638
356303615000211,resident,0.9967002511749284,0.0032997488250715544
383336745876297,tourist,0.08531840775672393,0.914681592243276
383563664143339,tourist,0.15118351245234132,0.8488164875476587
527891446260114,resident,0.9566386870687792,0.04336131293122089
303810144784209,resident,0.9878781400857414,0.01212185991425856
435578640044139,resident,0.9692250655828485,0.0307749344171515
401039644535726,resident,0.75964267304294,0.24035732695706008
453357017678554,tourist,0.2563812083149519,0.743618791685048
484478941608806,resident,0.9516830988147827,0.04831690118521723
299239483687631,resident,0.7585209922373044,0.24147900776269557
370070915446243,resident,0.5119835678193319,0.4880164321806681
497647122688685,resident,0.9451642134742327,0.05483578652576729
555123571846520,resident,0.95277701472131,0.047222985278689955
555123575187212,resident,0.9719512257570293,0.028048774242970656
528574008840670,resident,0.8322309260898001,0.1677690739101998
427062662707935,tourist,0.0038987049070643557,0.9961012950929354
541909031546985,resident,0.8096894773874654,0.19031052261253448
555123578954398,resident,0.9585778631388,0.04142213686119996
541909034075573,resident,0.9987022617310628,0.0012977382689372656
378888944884506,resident,0.9501283979512515,0.049871602048748354
480410155755930,resident,0.936460256479064,0.06353974352093587
395857397801624,tourist,0.15108430119404107,0.848915698805959
527834026995316,resident,0.9548761220871858,0.04512387791281414
431770830375136,resident,0.9805920037047172,0.019407996295282736
532979445479701,tourist,4.29423542514514e-06,0.9999957057645747
497920611656511,resident,0.9942200055774153,0.0057799944225847225
343393890363205,resident,0.9120955122398069,0.08790448776019309
488417502217592,resident,0.8926544752874134,0.10734552471258665
537556592498303,resident,0.9985267225667378,0.0014732774332622716
555179529017320,resident,0.8375161745930292,0.16248382540697068
483799501608323,resident,0.9718278877492674,0.028172112250732434
453538210301377,resident,0.8759491179091756,0.1240508820908245
383651363414815,resident,0.9621936577154817,0.03780634228451825
361250082220139,resident,0.9733271350012431,0.026672864998756828
356251074889122,tourist,0.2791815936270997,0.7208184063729003
449580180895247,resident,0.995521817579846,0.004478182420154101
392346307790233,resident,0.9926535015673075,0.00734649843269243
387981326948929,resident,0.6591835015499581,0.34081649845004197
440700462483731,resident,0.9859708305459529,0.014029169454046954
440657434137418,resident,0.9727748227677747,0.0272251772322253
457825243347772,resident,0.9820029318200397,0.01799706817996027
524221246086562,resident,0.9875352055025358,0.012464794497464264
392346305291063,resident,0.9927342055273503,0.007265794472649645
374343720940757,resident,0.9851444091822845,0.014855590817715583
549917497534759,resident,0.8138022778323128,0.186197722167687
462309031923374,tourist,1.7035260792934062e-07,0.999999829647392
461917296992228,resident,0.9171211121754395,0.08287888782456036
404924801097020,tourist,0.09998134542372387,0.9000186545762762
453357012416524,tourist,1.803883560108348e-06,0.9999981961164399
317668299799078,tourist,0.24431951347609537,0.7556804865239047
453357001111523,tourist,5.272458781491574e-06,0.9999947275412185
317161024774047,tourist,0.28150826259723005,0.71849173740277
457472201017581,resident,0.8147492023456241,0.18525079765437605
484478940092173,resident,0.9739944159813702,0.02600558401862991
555179525105686,resident,0.836940376909877,0.16305962309012303
555179534193406,resident,0.9668906576688372,0.033109342331162875
303810138896190,resident,0.604974783371233,0.3950252166287669
462589625107287,resident,0.8802057622499482,0.11979423775005209
422215003264359,tourist,7.707423557274578e-06,0.9999922925764427
448648360843737,resident,0.7538282215608092,0.24617177843919086
506074283619582,tourist,0.34523488920304124,0.6547651107969588
396878391697252,resident,0.9090371286841334,0.09096287131586651
488417500343090,resident,0.9987012918858392,0.001298708114160814
361392311679782,resident,0.9789281298320424,0.021071870167957692
554588827180888,resident,0.8279205498582981,0.1720794501417017
326536393641852,resident,0.815656198722519,0.18434380127748132
550750771237920,tourist,1.1829922206697935e-06,0.9999988170077793
453538210448265,resident,0.7366580800927206,0.2633419199072794
303810145844862,resident,0.7783541432284667,0.22164585677153303
339322844888625,resident,0.9685679826650929,0.03143201733490699
356475043032928,resident,0.9495829315395748,0.0504170684604252
449184090678165,resident,0.5328291219170564,0.46717087808294355
471169104658669,resident,0.9204796541243517,0.07952034587564807
286761853590150,tourist,4.534953196424403e-07,0.9999995465046804
497862485415606,resident,0.8674447884846466,0.13255521151535354
383445169222115,tourist,1.1397399579782025e-05,0.9999886026004202
300054341830590,resident,0.8085907933126862,0.1914092066873135
431770815025194,resident,0.41432757234266326,0.5856724276573367
330761293620232,resident,0.997747867474363,0.0022521325256371324
484478954035606,resident,0.8395856428532388,0.1604143571467613
466793177886503,resident,0.6772632610478125,0.32273673895218735
528828269329892,resident,0.9419434911193881,0.058056508880611875
383563650904014,resident,0.9854560188961895,0.014543981103810463
449647704637984,tourist,0.2788995378543261,0.7211004621456738
488839399304278,resident,0.47134142624583647,0.5286585737541636
506405484489842,tourist,0.2672479636343993,0.7327520363656005
453357004555391,resident,0.9467594799806287,0.05324052001937136
431178783372946,tourist,0.008632838413173447,0.9913671615868266
361250082903886,resident,0.9986172514980294,0.001382748501970644
431705626588474,resident,0.9983367010351727,0.0016632989648273045
524221252418156,resident,0.9684797450562217,0.0315202549437783
479830235897288,tourist,5.187560845378941e-08,0.9999999481243916
488600039973937,tourist,0.27768404739465474,0.7223159526053451
488729165510853,tourist,0.0718902175458582,0.9281097824541416
510690337167065,resident,0.7868693854593362,0.21313061454066384
492993492160927,tourist,5.973059871276303e-07,0.9999994026940128
448648373965034,resident,0.5179042410328453,0.4820957589671546
383563656701360,resident,0.36422099918374684,0.635779000816253
541909026637346,tourist,9.894433352891395e-07,0.9999990105566646
418480108265021,resident,0.9770463190867931,0.022953680913206955
457825242795834,resident,0.9984381968826067,0.0015618031173932124
444959500899440,resident,0.9952904770954765,0.0047095229045236355
295600377577078,resident,0.9834390356977433,0.016560964302256887
322131018002829,resident,0.9968458063356657,0.0031541936643343102
471566455529382,tourist,0.30473184417531607,0.6952681558246842
295020575456552,resident,0.9534928893521462,0.04650711064785391
510234397564093,resident,0.8932743762863755,0.10672562371362466
312331076498050,resident,0.9938475255621286,0.006152474437871471
480155570793336,resident,0.9892503722749265,0.01074962772507338
322131009098217,resident,0.9875668813132341,0.01243311868676593
555179527150968,tourist,0.0031931512298603347,0.9968068487701397
546070965333234,resident,0.9980258051642031,0.0019741948357967897
461917300322117,resident,0.9594459432757816,0.040554056724218475
555123573366589,resident,0.9769926675112205,0.023007332488779526
440246283387780,tourist,0.16329174247775438,0.8367082575222458
479615912770463,resident,0.9238587143781438,0.07614128562185614
286674927476768,resident,0.9798470179415225,0.02015298205847747
514860887635602,resident,0.987643575108577,0.012356424891423077
492982923844528,resident,0.9954032539377462,0.004596746062253922
449580165390347,resident,0.9865668368258202,0.013433163174179865
282444792928982,tourist,2.446900573646104e-06,0.9999975530994263
299239493852514,resident,0.9885526568650302,0.01144734313496973
497359394891320,resident,0.9411776633687264,0.05882233663127353
506023462427052,resident,0.9987768062230082,0.0012231937769916982
555179518958764,resident,0.7625655408820324,0.23743445911796746
444959487427992,resident,0.6389794872221254,0.3610205127778746
321097938167036,resident,0.9082939380405796,0.09170606195942034
317673724394801,resident,0.994774778021086,0.005225221978914038
422785082849290,tourist,5.3032957378998105e-06,0.9999946967042621
484478948990892,resident,0.975859117337503,0.02414088266249716
344080709855236,resident,0.6630588849177687,0.33694111508223146
506026016022609,resident,0.8853776296628532,0.11462237033714663
471649184268305,resident,0.9925974209421511,0.007402579057848999
418596872493011,resident,0.9736132082636448,0.026386791736355258
453357011722349,resident,0.7949453272492278,0.2050546727507724
501547548327105,resident,0.9412778422301715,0.058722157769828615
555123571927098,resident,0.4342316850684498,0.5657683149315503
466298326210952,tourist,0.006821923357218659,0.9931780766427812
471566455869569,resident,0.7429567476193738,0.25704325238062625
400485769599253,resident,0.8859660517928024,0.1140339482071974
382792809195990,resident,0.3975939518258368,0.6024060481741632
282182320669590,tourist,0.23641095694146233,0.7635890430585374
282444796057108,resident,0.9767563883595805,0.023243611640419545
335342711450629,resident,0.8301325835377389,0.16986741646226092
435515066122564,resident,0.8487415379115898,0.15125846208841012
322131010069602,tourist,0.16241176281133327,0.8375882371886668
281679707834799,tourist,0.005124017996790394,0.9948759820032096
448648368036053,resident,0.9448227581326721,0.05517724186732793
471253022204364,resident,0.8986147949343481,0.10138520506565174
316958173721518,resident,0.7460900551228294,0.2539099448771705
506486702050518,resident,0.9715192815386138,0.028480718461386122
400248926469615,resident,0.9962828780695099,0.0037171219304902347
453357002024362,resident,0.8252183717868551,0.17478162821314516
484478944915614,resident,0.6423628730420231,0.35763712695797684
444959486931260,resident,0.6621716195501208,0.3378283804498793
462589629748425,tourist,0.09071983984470035,0.9092801601552996
396303468499928,resident,0.884653732061223,0.11534626793877709
488729165611213,resident,0.9825103572098083,0.017489642790191818
330309351637353,resident,0.8519562560657766,0.14804374393422357
440130877570579,resident,0.7130109235795551,0.28698907642044474
453875744403265,resident,0.9881939072425684,0.011806092757431668
392346312589115,tourist,7.789539624957242e-07,0.9999992210460376
339386241919310,resident,0.3709384476056488,0.6290615523943511
308349843469771,resident,0.9005469563457666,0.09945304365423334
506026005117722,resident,0.9976669171660316,0.0023330828339682965
378888929225333,resident,0.885776778459935,0.11422322154006495
295184213812725,resident,0.8527894365017674,0.14721056349823247
427062665678469,resident,0.7849761739581791,0.2150238260418209
361392320058418,resident,0.9977405271640454,0.0022594728359547267
555179526685514,resident,0.8874009218561272,0.11259907814387295
453918028407339,resident,0.9939987041964704,0.006001295803529614
317161029384923,resident,0.9800702488815038,0.019929751118496195
559300279763499,resident,0.4716903616602111,0.528309638339789
344080716945954,resident,0.8220401529812827,0.1779598470187172
440657426436752,tourist,1.0901846187024289e-07,0.9999998909815381
448648373120394,resident,0.9376199941817218,0.06238000581827798
527834024355312,tourist,0.08065895078103241,0.9193410492189675
453357004216303,resident,0.9933842848480745,0.006615715151925585
449580178568909,resident,0.9737276357628987,0.02627236423710133
344080713213638,tourist,0.15409425186810205,0.8459057481318978
409369849028713,resident,0.9974361038405022,0.0025638961594978064
475606441792550,resident,0.9974552882204976,0.0025447117795025023
325476757562302,resident,0.698117127197332,0.3018828728026679
524221245698419,resident,0.959001019635669,0.04099898036433106
514641485731304,resident,0.7505116580636895,0.24948834193631042
339028438747857,tourist,0.04050656096806403,0.9594934390319357
453357007956957,resident,0.9863977547457048,0.013602245254295113
555123572102734,resident,0.9523056192176402,0.04769438078235984
286674939150808,resident,0.7215264722147914,0.27847352778520856
453357015416959,resident,0.9707023163426566,0.029297683657343403
479867507181856,resident,0.9609273260031229,0.039072673996877125
299239485628548,resident,0.9575955297891521,0.04240447021084798
303896728317327,tourist,0.01901963294874851,0.9809803670512517
440372622865628,resident,0.9974240257810726,0.0025759742189275323
524221256277895,resident,0.9461764755611107,0.05382352443888933
356303613241713,resident,0.9853422393906143,0.01465776060938572
462589633840938,resident,0.8537378011093579,0.14626219889064196
497981995616622,tourist,0.09423449633246833,0.9057655036675317
532979453220257,tourist,0.017104412383992487,0.9828955876160075
365595463571065,resident,0.9760261911801217,0.023973808819878296
400485769495371,tourist,0.1443731600234601,0.85562683997654
492993483519204,tourist,8.490589405009579e-07,0.9999991509410595
440539371862428,resident,0.9932334373109556,0.006766562689044504
524221244645173,tourist,0.018299488161682607,0.9817005118383172
330241516099018,tourist,3.3793319769495493e-06,0.9999966206680231
383651371390848,resident,0.9927814982241022,0.007218501775897797
449647704600515,resident,0.6526821767900193,0.3473178232099809
431705625407845,resident,0.9725366380715555,0.027463361928444535
524221244754533,resident,0.9950851723353208,0.004914827664679118
449580174911634,resident,0.9611591063929077,0.038840893607092405
351898285593324,resident,0.6611734264962448,0.3388265735037552
383563662951525,resident,0.8808365931633024,0.11916340683669736
532323841047241,resident,0.9060110212817729,0.0939889787182269
488729167417965,resident,0.9697806133002904,0.03021938669970966
383466384871240,tourist,0.10530002235775367,0.8946999776422462
523823043034826,resident,0.9833108434657963,0.016689156534203654
392346311291242,resident,0.843147474434706,0.15685252556529417
523739428490124,resident,0.5465442448853163,0.4534557551146838
484057234580544,resident,0.9740918898527076,0.025908110147292468
480410150515306,resident,0.7614287659869631,0.23857123401303695
515246321252250,resident,0.9222115879450411,0.07778841205495902
392346316637205,resident,0.7358381012920876,0.2641618987079124
514641472087719,resident,0.9610521244959096,0.03894787550409034
453538199271797,resident,0.9752950703599915,0.02470492964000854
448692880931891,resident,0.9664810602806322,0.033518939719367875
493266724118827,resident,0.9786109129485138,0.021389087051486164
480410155172434,resident,0.9377175542817815,0.06228244571821845
